Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S86825099,Red-tailed Hawk,Buteo jamaicensis,8011,2,US-CA,Santa Clara,L1362230,Foothills Park,37.3612063,-122.1798616,2021-05-01,08:40 AM,eBird - Traveling Count,140,1,5.15,,2
S69765851,Red-tailed Hawk,Buteo jamaicensis,8011,2,US-CA,Santa Clara,L299523,Joseph D. Grant County Park (please use a more specific hotspot where possible),37.3404469,-121.7176861,2020-05-28,07:15 AM,eBird - Traveling Count,180,0,6.437,,2
S87532066,Red-tailed Hawk,Buteo jamaicensis,8011,2,US-CA,Santa Clara,L14826687,Longwall Canyon Trail,37.1506189,-121.7868293,2021-05-08,08:40 AM,eBird - Traveling Count,105,1,4.828,,2
S59462021,Red-tailed Hawk,Buteo jamaicensis,8011,1,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2019-09-02,08:40 AM,eBird - Traveling Count,95,0,16.093,,1,,,What seems to have become my weekend bike/birding loop (~10 miles of biking with birding mixed in)
S59643259,Red-tailed Hawk,Buteo jamaicensis,8011,2,US-CA,Santa Clara,L372053,Pearson-Arastradero Preserve,37.3871572,-122.174685,2019-09-08,08:00 AM,eBird - Traveling Count,195,1,4.828,,17,,,Part of Audubon outing. Decided to hide because there is nearly a complete overlap with someone else that completed a list for this outing. Do not know how to contact this person
S59258798,Red-tailed Hawk,Buteo jamaicensis,8011,2,US-CA,Santa Clara,L466841,Stanford Dish Trail,37.4111586,-122.1885896,2019-08-25,10:50 AM,eBird - Traveling Count,80,1,2.816,,1
S85832394,Red-tailed Hawk,Buteo jamaicensis,8011,1,US-CA,Santa Clara,L466841,Stanford Dish Trail,37.4111586,-122.1885896,2021-04-17,09:30 AM,eBird - Traveling Count,85,1,3.219,,2
S85093890,Red-tailed Hawk,Buteo jamaicensis,8011,1,US-CA,Santa Clara,L300659,Stanford University--campus,37.4321365,-122.1689129,2021-04-07,06:00 PM,eBird - Traveling Count,60,1,2.414,,2
S58597678,Red-tailed Hawk,Buteo jamaicensis,8011,1,US-NE,Scotts Bluff,L1110235,North Platte NWR,41.9419063,-103.5080731,2019-07-20,02:40 PM,eBird - Traveling Count,25,1,3.219,,2
S69238929,Red-tailed Hawk,Buteo jamaicensis,8011,1,US-MA,Suffolk,L298629,Arnold Arboretum,42.3051491,-71.1226591,2020-05-17,03:30 PM,eBird - Traveling Count,150,1,4.828,,2
S37338561,Red-tailed Hawk,Buteo jamaicensis,8011,1,US-FL,Volusia,L5922700,"Hidden Hills, Ormond Beach, FL",29.2712573,-81.1008811,2017-06-02,04:50 AM,eBird - Traveling Count,35,1,2.,,1
S54223641,Red-tailed Hawk,Buteo jamaicensis,8011,1,CA-ON,Wellington,L2164194,Guelph--University of Guelph (Arboretum),43.5392072,-80.215765,2019-03-24,10:30 AM,eBird - Traveling Count,140,1,4.,,2
S39240107,Red-tailed Hawk,Buteo jamaicensis,8011,1,US-NY,,L246782,Montezuma NWR (general area),42.9833651,-76.7562389,2017-09-17,12:30 PM,eBird - Traveling Count,90,0,6.,,2
S39891303,Rough-legged Hawk,Buteo lagopus,8031,1,CA-ON,Haliburton,L1876873,Moore Falls,44.8059803,-78.8051007,2017-10-11,01:00 PM,eBird - Casual Observation,,0,,,2,,"Slowly soaring low (~15ft) over a farm field ~10k south of Moore Falls. Stopped on side of highway and watched bird from ~150ft away. Full body patterning, large/wide white band at the base of tail, and small, highly hooked beak used as traits for ID."
S43573214,Rough-legged Hawk,Buteo lagopus,8031,1,CA-ON,Hamilton,L7053424,Green Mt. Road,43.18279,-79.6994591,2018-03-11,05:00 PM,eBird - Casual Observation,,0,,,2
S53817655,Rough-legged Hawk,Buteo lagopus,8031,1,CA-ON,Hamilton,L878483,Stoney Creek--5th Road East,43.1922866,-79.7130203,2019-03-10,04:00 PM,Historical,,0,,,2
S38419285,Rough-legged Hawk,Buteo lagopus,8031,1,CA-NL,Northern Peninsula-St. Anthony,L626579,NL--Eddies Cove East,51.4177941,-56.4680443,2017-07-25,03:00 PM,eBird - Casual Observation,,0,,,2
S62908306,Rough-legged Hawk,Buteo lagopus,8031,1,US-MN,St. Louis,L241872,Sax-Zim Bog,47.2212004,-92.7009201,2019-12-30,01:30 PM,Historical,180,1,64.374,,2,,,Driving around the bog from the early afternoon to sunset. Distance is very approximate
S78740142,Ferruginous Hawk,Buteo regalis,8038,1,US-CA,San Benito,L7118105,Hwy 25 at Stone Canyon Ranch (SCR),36.637,-121.23029,2019-10-15,,eBird - Casual Observation,,0,,,2,,,,294922141 294922181
S92594815,Ferruginous Hawk,Buteo regalis,8038,1,US-MT,Wheatland,L1169963,Lower Nihill Rd.--West,46.4897783,-109.7981204,2021-07-21,08:20 AM,eBird - Traveling Count,100,1,8.047,,2,,,Driving slowly along the road with many short stops
S47067129,Common Buzzard,Buteo buteo,8040,1,GB-SCT,Highland,L933562,Abernethy Forest,57.2409787,-3.6726952,2018-07-08,09:30 AM,eBird - Traveling Count,180,1,10.,,1,,,"Forested portion of the Glenmore to Nethy Bridge trail, with a few side detours"
S47145434,Common Buzzard,Buteo buteo,8040,1,GB-SCT,Highland,L1234495,Isle of Rum,57.0227944,-6.295166,2018-07-11,11:45 AM,eBird - Traveling Count,280,0,17.703,,1,,,"List covers a brief amount of birding in and around Kinloch, a round trip mountain bike ride (with frequent stops) to Kilmory from Kinloch, and the beach at Kilmory",107411431
S46916986,Common Buzzard,Buteo buteo,8040,1,GB-SCT,Perthshire and Kinross,L7653070,Train to Dundee (between Perth and Dundee),56.3993695,-3.2401085,2018-07-01,11:00 AM,eBird - Casual Observation,,0,,,1
S70434852,Buteo sp.,Buteo sp.,8074,1,US-CA,San Mateo,L471051,Purisima Creek Redwoods OSP,37.439999,-122.3491573,2020-06-14,08:00 AM,eBird - Traveling Count,100,1,4.023,,2,,"Sounded like a red shouldered, but far from a confident ID"
S88205594,Buteo sp.,Buteo sp.,8074,1,US-CA,Santa Clara,L299523,Joseph D. Grant County Park (please use a more specific hotspot where possible),37.3404469,-121.7176861,2021-05-15,08:50 AM,eBird - Traveling Count,120,1,3.701,,2,,Probably a juvenile red tailed but it was very far away,"Wandered near the ranch house and rose garden, then a hiking loop starting on hotel and lower hotel and around"
S58776299,Buteo sp.,Buteo sp.,8074,1,US-CA,Santa Clara,L300659,Stanford University--campus,37.4321365,-122.1689129,2019-08-05,01:45 PM,eBird - Traveling Count,30,1,1.207,,1,,,Near the Mausoleum and Cactus Garden
S59666399,Buteo sp.,Buteo sp.,8074,1,US-CA,Santa Cruz,L210924,Pajaro Dunes--general area (private; permit access only),36.864381,-121.8174277,2019-09-10,06:45 AM,eBird - Traveling Count,60,1,2.414,,1
S40707805,hawk sp.,Accipitridae sp. (hawk sp.),8077,1,US-MA,Essex,L374648,Halibut Point SP,42.6910153,-70.6317011,2017-11-24,11:00 AM,eBird - Traveling Count,120,1,4.,,2
S37072921,hawk sp.,Accipitridae sp. (hawk sp.),8077,1,CA-ON,Hamilton,L2808975,Dofasco Trail--5th Road E to 8th Road E,43.192224,-79.6961117,2017-05-22,09:45 AM,eBird - Traveling Count,300,1,13.2,,2
S36213528,hawk sp.,Accipitridae sp. (hawk sp.),8077,1,CA-ON,Hamilton,L789133,Hamilton--Confederation Park,43.2503371,-79.7567725,2017-04-23,,Historical,,0
S50522860,hawk sp.,Accipitridae sp. (hawk sp.),8077,1,CA-ON,Hamilton,L2068815,Hamilton--Royal Botanical Gardens (Arboretum),43.284313,-79.9041653,2018-12-08,11:00 AM,eBird - Traveling Count,110,1,5.5,,2
S48674279,hawk sp.,Accipitridae sp. (hawk sp.),8077,1,CA-ON,Hamilton,L1898467,Hamilton--Royal Botanical Gardens (Caleb's Walk/Ginger Valley/Ravine Road Trails),43.2688761,-79.9070666,2018-09-22,09:45 AM,eBird - Traveling Count,180,1,1.,,1
S55911906,hawk sp.,Accipitridae sp. (hawk sp.),8077,2,CA-ON,Hamilton,L1898467,Hamilton--Royal Botanical Gardens (Caleb's Walk/Ginger Valley/Ravine Road Trails),43.2688761,-79.9070666,2019-05-06,09:50 AM,eBird - Traveling Count,100,1,3.,,2
S40195592,hawk sp.,Accipitridae sp. (hawk sp.),8077,2,CA-ON,Hamilton,L602320,Hamilton--Windermere Basin,43.2658001,-79.7810411,2017-10-29,11:20 AM,eBird - Stationary Count,80,1,,,2
S40760467,hawk sp.,Accipitridae sp. (hawk sp.),8077,1,US-MA,Norfolk,L621284,Squantum--Squantum Point Park,42.2999604,-71.0365033,2017-11-26,01:30 PM,eBird - Traveling Count,90,0,5.,,1
S60759342,Barn Owl,Tyto alba,8110,1,US-CA,Monterey,L199245,Pt. Lobos State Reserve,36.5194581,-121.9497013,2019-10-11,11:30 AM,eBird - Traveling Count,90,0,3.219,,2
S72132271,Barn Owl,Tyto alba,8110,1,US-CA,San Benito,L2443192,Pinnacles NP--Bench Trail,36.4849543,-121.1672741,2020-08-01,06:45 AM,eBird - Casual Observation,,0,,,2,,Roosting in a tree on the south side of the closed park road
S60223370,Barn Owl,Tyto alba,8110,1,US-CA,Santa Clara,L9972966,Embarcadero at East Bayshore,37.4498554,-122.1197793,2019-09-29,07:00 AM,eBird - Casual Observation,,0,,,2,,Top of a light post,Driving out of town
S69581727,Eastern Screech-Owl,Megascops asio,8358,1,CA-ON,Hamilton,L405203,Stoney Creek--Edgelake Park,43.2422641,-79.7291565,2020-05-10,,Historical,,0,,,,,,,238225031
S53360755,Great Horned Owl,Bubo virginianus,8399,1,CA-ON,Hamilton,L357321,Hamilton--Royal Botanical Gardens (general location),43.2816731,-79.9144864,2019-03-03,11:40 AM,eBird - Traveling Count,90,1,4.,,2,,,,143597121 143597141
S50906917,Great Horned Owl,Bubo virginianus,8399,1,CA-ON,Hamilton,L8293894,Mud St roadside,43.1897874,-79.7669393,2018-12-23,05:15 PM,Historical,30,0,20.,,2,,"Just a bit east of the Tim Hortons about 30m off the road. Past dusk, before true dark",,130727781
S50874494,Great Horned Owl,Bubo virginianus,8399,1,CA-ON,Hamilton,L8289023,Ridge Road (roadside),43.2089555,-79.7613919,2018-12-21,04:40 PM,eBird - Casual Observation,,0,,,2,,Seen perched at the top of a tree right next to the road
S42247186,Snowy Owl,Bubo scandiacus,8461,1,CA-ON,Hamilton,L6777807,Beasley Park,43.258534,-79.8614591,2018-01-26,09:45 AM,eBird - Casual Observation,,0,,,1,,Low flyover. Landed on the roof of the nearby abandoned building
S40595561,Snowy Owl,Bubo scandiacus,8461,4,CA-ON,Hamilton,L1308087,Hamilton--Tollgate Ponds,43.2831415,-79.7913837,2017-11-19,08:00 AM,eBird - Stationary Count,60,1,,,2,,4 clearly visible. Many people visiting because of this rarity. Two photos uploaded showing 3 out of 4,,75572941 75572951
S50522706,Snowy Owl,Bubo scandiacus,8461,1,CA-ON,Hamilton,L1308087,Hamilton--Tollgate Ponds,43.2831415,-79.7913837,2018-12-02,02:00 PM,eBird - Stationary Count,10,0,,,2
S43191238,Snowy Owl,Bubo scandiacus,8461,2,CA-ON,Simcoe,L6988482,Concession Rd 7,44.384606,-79.9985361,2018-02-25,01:30 PM,eBird - Casual Observation,,0,,,2,,,,87488671
S62908098,Northern Hawk Owl,Surnia ulula,8483,1,US-MN,St. Louis,L241872,Sax-Zim Bog,47.2212004,-92.7009201,2019-12-31,07:30 AM,Historical,360,1,120.701,,2,,,Morning + Afternoon and Evening driving around the bog. Times and distance are approximate,196688341
S82231478,Northern Pygmy-Owl,Glaucidium gnoma,8501,1,US-CA,Santa Clara,L2409070,Sanborn CP--Lake Ranch Reservoir,37.2189958,-122.0513678,2021-02-21,08:00 AM,eBird - Traveling Count,45,1,1.609,,2,,,,310865111
S58596793,Burrowing Owl,Athene cunicularia,8607,2,US-SD,Pennington,L9723711,Highway C590 Entering Pine Ridge,43.8166468,-102.4968958,2019-07-20,09:15 AM,eBird - Casual Observation,,0,,,2
S62908098,Great Gray Owl,Strix nebulosa,8717,2,US-MN,St. Louis,L241872,Sax-Zim Bog,47.2212004,-92.7009201,2019-12-31,07:30 AM,Historical,360,1,120.701,,2,,,Morning + Afternoon and Evening driving around the bog. Times and distance are approximate,196688351
S42293590,Short-eared Owl,Asio flammeus,8748,2,CA-ON,Hamilton,L476615,Stoney Creek--10th Road East,43.185528,-79.6610069,2018-01-27,05:30 PM,eBird - Traveling Count,30,0,.5,,2
S67398605,Short-eared Owl,Asio flammeus,8748,1,CA-ON,Hamilton,L476615,Stoney Creek--10th Road East,43.185528,-79.6610069,2020-04-01,07:00 PM,eBird - Traveling Count,80,1,1.609,,2
S51171349,Jamaican Tody,Todus todus,9242,1,JM-06,,L854893,Discovery Bay Marine Laboratory,18.4686445,-77.4154454,2019-01-01,07:30 AM,eBird - Traveling Count,45,1,.6,,2,,,,132382201
S51216768,Jamaican Tody,Todus todus,9242,1,JM-06,,L854893,Discovery Bay Marine Laboratory,18.4686445,-77.4154454,2019-01-02,11:00 AM,eBird - Traveling Count,50,1,.4,,2
S51342806,Jamaican Tody,Todus todus,9242,3,JM-07,,L3242698,Gibraltar Road,18.3658487,-77.4488711,2019-01-04,11:30 AM,eBird - Traveling Count,240,1,10.,,2,,,,133261441 133261481
S51410875,Jamaican Tody,Todus todus,9242,1,JM-06,,L8384756,"Rural town, road, and trail along Rio Bueno River (near Bengal)",18.4516596,-77.4429166,2019-01-06,07:00 AM,eBird - Traveling Count,210,1,8.,,2
S51341326,Jamaican Tody,Todus todus,9242,1,JM-07,,L2055516,Stewart Town Private Reserve,18.3858189,-77.4495973,2019-01-04,07:30 AM,eBird - Traveling Count,165,1,7.,,2
S38418206,Belted Kingfisher,Megaceryle alcyon,9697,1,CA-NB,Albert,L6141496,Caribou Plains Trail,45.6265839,-65.0581598,2017-07-17,06:00 PM,eBird - Traveling Count,60,0,3.,,2
S41201254,Belted Kingfisher,Megaceryle alcyon,9697,15,US-FL,Brevard,L123565,Merritt Island NWR (Please consider using more specific locations),28.6628762,-80.7234192,2017-12-19,07:15 AM,eBird - Traveling Count,240,0,11.265,,2
S92472560,Belted Kingfisher,Megaceryle alcyon,9697,2,US-ID,Custer,L11555861,Cottonwood Recreation Site and Campground,44.668147,-114.080283,2021-07-20,08:50 AM,eBird - Stationary Count,30,1,,,2
S36213780,Belted Kingfisher,Megaceryle alcyon,9697,1,CA-ON,Essex,L283720,Hillman Marsh CA,42.0389667,-82.5091267,2017-04-15,,Historical,,0
S56267026,Belted Kingfisher,Megaceryle alcyon,9697,1,CA-ON,Essex,L131153,Point Pelee National Park (general location for observations within the park),41.9553986,-82.5139999,2019-05-10,07:10 AM,eBird - Traveling Count,540,1,16.,,2
S38684927,Belted Kingfisher,Megaceryle alcyon,9697,2,CA-ON,Haldimand,L1465400,Taquanyah CA,42.9550175,-79.907922,2017-08-16,01:30 PM,eBird - Traveling Count,90,0,3.,,2
S48289425,Belted Kingfisher,Megaceryle alcyon,9697,1,CA-ON,Halton,L601559,Hamilton--Valley Inn,43.2897486,-79.8857653,2018-09-03,11:10 AM,eBird - Traveling Count,10,1,.2,,2
S49010383,Belted Kingfisher,Megaceryle alcyon,9697,1,CA-ON,Hamilton,L1064091,Hamilton--Bayfront Park,43.2707062,-79.8718071,2018-10-06,06:00 PM,eBird - Traveling Count,60,1,1.6,,2
S45488137,Belted Kingfisher,Megaceryle alcyon,9697,1,CA-ON,Hamilton,L1359794,Hamilton--Bayfront Park (Waterfront Trail),43.2773548,-79.887642,2018-05-08,06:45 PM,eBird - Traveling Count,45,0,3.,,2
S50874653,Belted Kingfisher,Megaceryle alcyon,9697,1,CA-ON,Hamilton,L2068815,Hamilton--Royal Botanical Gardens (Arboretum),43.284313,-79.9041653,2018-12-22,03:10 PM,eBird - Traveling Count,90,0,4.,,2
S38523604,Belted Kingfisher,Megaceryle alcyon,9697,1,CA-ON,Hamilton,L2382053,Hamilton--Royal Botanical Gardens (Marsh Boardwalk),43.2774958,-79.9127725,2017-08-06,05:00 PM,eBird - Traveling Count,120,1,4.5,,2
S67398434,Belted Kingfisher,Megaceryle alcyon,9697,2,CA-ON,Hamilton,L3954791,Hamilton--Royal Botanical Gardens (Sassafras Point Trail),43.2733621,-79.9019551,2020-04-11,10:30 AM,eBird - Traveling Count,90,1,2.414,,2
S68098997,Belted Kingfisher,Megaceryle alcyon,9697,1,CA-ON,Hamilton,L405203,Stoney Creek--Edgelake Park,43.2422641,-79.7291565,2020-04-29,06:40 PM,eBird - Traveling Count,60,1,.805,,2
S69025520,Belted Kingfisher,Megaceryle alcyon,9697,1,CA-ON,Hamilton,L405203,Stoney Creek--Edgelake Park,43.2422641,-79.7291565,2020-05-14,06:40 AM,eBird - Traveling Count,120,1,1.609,,2
S38418650,Belted Kingfisher,Megaceryle alcyon,9697,1,CA-NS,Inverness,L3076971,Cape Breton Highlands NP--Le Chemin du Buttereau Trail,46.6653224,-60.9548607,2017-07-19,06:00 AM,eBird - Traveling Count,120,1,4.6,,2
S54024174,Belted Kingfisher,Megaceryle alcyon,9697,2,US-FL,Palm Beach,L8882537,Highway 98 near SW,26.7065078,-80.4145292,2019-03-17,01:45 PM,eBird - Casual Observation,,0,,,2
S59643259,Belted Kingfisher,Megaceryle alcyon,9697,1,US-CA,Santa Clara,L372053,Pearson-Arastradero Preserve,37.3871572,-122.174685,2019-09-08,08:00 AM,eBird - Traveling Count,195,1,4.828,,17,,,Part of Audubon outing. Decided to hide because there is nearly a complete overlap with someone else that completed a list for this outing. Do not know how to contact this person
S58447355,Belted Kingfisher,Megaceryle alcyon,9697,1,US-WI,Trempealeau,L9694158,Highway 10 driving,44.560728,-91.3632838,2019-07-16,06:00 PM,eBird - Casual Observation,,0,,,2
S41184015,Belted Kingfisher,Megaceryle alcyon,9697,1,US-FL,Volusia,L654357,Cassen Park,29.285655,-81.0542911,2017-12-18,05:20 PM,eBird - Stationary Count,15,1,,,2
S54024169,Belted Kingfisher,Megaceryle alcyon,9697,1,US-FL,Volusia,L199461,Lake Woodruff NWR,29.1092685,-81.3752445,2019-03-19,11:00 AM,eBird - Traveling Count,105,1,3.,,2
S41231126,Belted Kingfisher,Megaceryle alcyon,9697,6,US-FL,Volusia,L485582,Tomoka SP,29.3402841,-81.0839081,2017-12-21,08:20 AM,eBird - Traveling Count,105,1,3.,,2
S51195296,Belted Kingfisher,Megaceryle alcyon,9697,1,JM-06,,L854893,Discovery Bay Marine Laboratory,18.4686445,-77.4154454,2018-12-29,06:45 AM,eBird - Traveling Count,60,1,.6,,2
S51170905,Belted Kingfisher,Megaceryle alcyon,9697,1,JM-06,,L854893,Discovery Bay Marine Laboratory,18.4686445,-77.4154454,2019-01-01,09:15 AM,eBird - Traveling Count,45,1,.6,,2
S51253244,Belted Kingfisher,Megaceryle alcyon,9697,1,JM-06,,L854893,Discovery Bay Marine Laboratory,18.4686445,-77.4154454,2019-01-03,07:15 AM,eBird - Traveling Count,45,1,.6,,2
S51508031,Belted Kingfisher,Megaceryle alcyon,9697,2,JM-06,,L854893,Discovery Bay Marine Laboratory,18.4686445,-77.4154454,2019-01-09,05:20 PM,eBird - Casual Observation,,0,,,2
S92471647,Williamson's Sapsucker,Sphyrapicus thyroideus,10546,2,US-ID,Custer,L15935985,Redfish to Bench lake,44.1161953,-114.9432243,2021-07-19,07:30 AM,eBird - Traveling Count,360,1,11.265,,2,FL Recently Fledged Young
S71860415,Williamson's Sapsucker,Sphyrapicus thyroideus,10546,2,US-CA,Madera,L11969176,Quartz Mountain Trailhead,37.532336,-119.4454922,2020-07-25,09:15 AM,eBird - Traveling Count,480,1,22.531,,2,,Near north side of Chiquito lake,"Long hike, birded periodically"
S58447155,Yellow-bellied Sapsucker,Sphyrapicus varius,10549,2,US-MI,Crawford,L246862,Hartwick Pines SP,44.7403668,-84.6631783,2019-07-15,03:00 PM,eBird - Traveling Count,80,1,1.931,,2
S36213907,Yellow-bellied Sapsucker,Sphyrapicus varius,10549,2,CA-ON,Essex,L131153,Point Pelee National Park (general location for observations within the park),41.9553986,-82.5139999,2017-04-16,,Historical,,0,,,2
S39797069,Yellow-bellied Sapsucker,Sphyrapicus varius,10549,1,CA-ON,Hamilton,L3954791,Hamilton--Royal Botanical Gardens (Sassafras Point Trail),43.2733621,-79.9019551,2017-10-09,03:30 PM,eBird - Traveling Count,90,0,3.,,2
S45287476,Yellow-bellied Sapsucker,Sphyrapicus varius,10549,1,CA-ON,Hamilton,L357321,Hamilton--Royal Botanical Gardens (general location),43.2816731,-79.9144864,2018-05-05,07:00 AM,eBird - Traveling Count,110,0,5.5,,1
S55551994,Yellow-bellied Sapsucker,Sphyrapicus varius,10549,1,CA-ON,Hamilton,L405203,Stoney Creek--Edgelake Park,43.2422641,-79.7291565,2019-04-28,09:15 AM,eBird - Traveling Count,40,1,.4,,1,,,,154666541
S68098997,Yellow-bellied Sapsucker,Sphyrapicus varius,10549,1,CA-ON,Hamilton,L405203,Stoney Creek--Edgelake Park,43.2422641,-79.7291565,2020-04-29,06:40 PM,eBird - Traveling Count,60,1,.805,,2
S54024171,Yellow-bellied Sapsucker,Sphyrapicus varius,10549,2,US-FL,Lake,L3803080,Clearwater Lake Recreation Area--Paisley Woods Bike Trail,28.97773,-81.54995,2019-03-19,08:40 AM,eBird - Traveling Count,120,1,3.,,2
S41175352,Yellow-bellied Sapsucker,Sphyrapicus varius,10549,1,US-FL,Volusia,L5922700,"Hidden Hills, Ormond Beach, FL",29.2712573,-81.1008811,2017-12-18,10:30 AM,eBird - Traveling Count,40,1,1.5,,2
S92472560,Lewis's Woodpecker,Melanerpes lewis,10564,3,US-ID,Custer,L11555861,Cottonwood Recreation Site and Campground,44.668147,-114.080283,2021-07-20,08:50 AM,eBird - Stationary Count,30,1,,,2
S92594236,Red-headed Woodpecker,Melanerpes erythrocephalus,10567,1,US-ND,Billings,L8884308,Theodore Roosevelt NP--Lower Paddock Creek Trail,46.9525865,-103.494726,2021-07-22,06:50 AM,eBird - Traveling Count,40,1,1.287,,2
S92594531,Red-headed Woodpecker,Melanerpes erythrocephalus,10567,2,US-ND,Billings,L964816,Theodore Roosevelt NP--Peaceful Valley,46.9590442,-103.5042669,2021-07-22,07:00 PM,eBird - Traveling Count,50,1,1.931,,2
S65274136,Red-headed Woodpecker,Melanerpes erythrocephalus,10567,1,US-AL,Colbert,L880373,Natchez Trace Parkway--Colbert Ferry Park (NABT 12),34.840008,-87.944244,2020-02-27,12:00 PM,eBird - Traveling Count,40,1,.483,,2
S56267489,Red-headed Woodpecker,Melanerpes erythrocephalus,10567,1,CA-ON,Essex,L131153,Point Pelee National Park (general location for observations within the park),41.9553986,-82.5139999,2019-05-11,07:20 AM,eBird - Traveling Count,180,1,5.,,2,,,,158475371
S69581610,Red-headed Woodpecker,Melanerpes erythrocephalus,10567,1,CA-ON,Hamilton,L405203,Stoney Creek--Edgelake Park,43.2422641,-79.7291565,2020-05-03,,Historical,,0,,,,,"Seen by many in the morning of May 3, 2020.",,238224641
S54024171,Red-headed Woodpecker,Melanerpes erythrocephalus,10567,3,US-FL,Lake,L3803080,Clearwater Lake Recreation Area--Paisley Woods Bike Trail,28.97773,-81.54995,2019-03-19,08:40 AM,eBird - Traveling Count,120,1,3.,,2
S58596639,Red-headed Woodpecker,Melanerpes erythrocephalus,10567,1,US-SD,Pennington,L9723328,Incidental Backroad Highway Driving,43.8500905,-102.4785782,2019-07-20,08:30 AM,eBird - Casual Observation,,0,,,2
S58447551,Red-headed Woodpecker,Melanerpes erythrocephalus,10567,1,US-MN,Rock,L1473800,Blue Mounds SP,43.7055536,-96.1861757,2019-07-18,01:00 PM,eBird - Traveling Count,90,1,2.012,,2
S37348386,Red-headed Woodpecker,Melanerpes erythrocephalus,10567,1,US-FL,Volusia,L2610650,Sanchez Park,29.2997506,-81.0734797,2017-06-03,06:45 AM,eBird - Traveling Count,120,1,1.5,,1
S73226257,Acorn Woodpecker,Melanerpes formicivorus,10568,2,US-CA,Fresno,L1036411,Kings Canyon NP--Zumwalt Meadow,36.7918109,-118.5964465,2020-09-04,09:15 AM,eBird - Traveling Count,40,0,.805,,2
S60759869,Acorn Woodpecker,Melanerpes formicivorus,10568,X,US-CA,Los Angeles,L10053127,Calabasas neighborhood open space,34.1367523,-118.6313359,2019-10-13,07:30 AM,eBird - Traveling Count,90,0,.644,,2
S71860415,Acorn Woodpecker,Melanerpes formicivorus,10568,1,US-CA,Madera,L11969176,Quartz Mountain Trailhead,37.532336,-119.4454922,2020-07-25,09:15 AM,eBird - Traveling Count,480,1,22.531,,2,,,"Long hike, birded periodically"
S60759342,Acorn Woodpecker,Melanerpes formicivorus,10568,X,US-CA,Monterey,L199245,Pt. Lobos State Reserve,36.5194581,-121.9497013,2019-10-11,11:30 AM,eBird - Traveling Count,90,0,3.219,,2
S72132446,Acorn Woodpecker,Melanerpes formicivorus,10568,12,US-CA,San Benito,L302299,Pinnacles NP,36.4891359,-121.1843199,2020-08-01,07:20 AM,eBird - Traveling Count,255,0,8.851,,2,,,High peaks to condor gulch loop
S60760420,Acorn Woodpecker,Melanerpes formicivorus,10568,X,US-CA,San Benito,L832828,Pinnacles NP--Bear Gulch Trail,36.4777231,-121.1852074,2019-10-15,02:45 PM,eBird - Traveling Count,80,0,3.862,,2
S72132524,Acorn Woodpecker,Melanerpes formicivorus,10568,10,US-CA,San Benito,L873846,Pinnacles NP--Old Pinnacles Trail,36.5008053,-121.1795425,2020-08-02,07:00 AM,eBird - Traveling Count,195,0,8.53,,2
S70434852,Acorn Woodpecker,Melanerpes formicivorus,10568,1,US-CA,San Mateo,L471051,Purisima Creek Redwoods OSP,37.439999,-122.3491573,2020-06-14,08:00 AM,eBird - Traveling Count,100,1,4.023,,2
S59411959,Acorn Woodpecker,Melanerpes formicivorus,10568,5,US-CA,San Mateo,L878659,Windy Hill OSP,37.3626535,-122.2298956,2019-08-31,08:40 AM,eBird - Traveling Count,240,1,12.875,,1,,,Part of a group hike with 13 other people. I was the only one birding and thus only birded minimally
S86825099,Acorn Woodpecker,Melanerpes formicivorus,10568,1,US-CA,Santa Clara,L1362230,Foothills Park,37.3612063,-122.1798616,2021-05-01,08:40 AM,eBird - Traveling Count,140,1,5.15,,2
S69765851,Acorn Woodpecker,Melanerpes formicivorus,10568,12,US-CA,Santa Clara,L299523,Joseph D. Grant County Park (please use a more specific hotspot where possible),37.3404469,-121.7176861,2020-05-28,07:15 AM,eBird - Traveling Count,180,0,6.437,,2
S88205594,Acorn Woodpecker,Melanerpes formicivorus,10568,10,US-CA,Santa Clara,L299523,Joseph D. Grant County Park (please use a more specific hotspot where possible),37.3404469,-121.7176861,2021-05-15,08:50 AM,eBird - Traveling Count,120,1,3.701,,2,,,"Wandered near the ranch house and rose garden, then a hiking loop starting on hotel and lower hotel and around"
S87532066,Acorn Woodpecker,Melanerpes formicivorus,10568,3,US-CA,Santa Clara,L14826687,Longwall Canyon Trail,37.1506189,-121.7868293,2021-05-08,08:40 AM,eBird - Traveling Count,105,1,4.828,,2
S59643259,Acorn Woodpecker,Melanerpes formicivorus,10568,10,US-CA,Santa Clara,L372053,Pearson-Arastradero Preserve,37.3871572,-122.174685,2019-09-08,08:00 AM,eBird - Traveling Count,195,1,4.828,,17,,,Part of Audubon outing. Decided to hide because there is nearly a complete overlap with someone else that completed a list for this outing. Do not know how to contact this person
S86091617,Acorn Woodpecker,Melanerpes formicivorus,10568,4,US-CA,Santa Clara,L372053,Pearson-Arastradero Preserve,37.3871572,-122.174685,2021-04-21,05:20 PM,eBird - Traveling Count,60,1,2.092,,1
